Plot Title: 20393601_SM_Alpine_A1,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20393601, SEN S/N: 20399027)","Temp, °F (LGR S/N: 20393601, SEN S/N: 20399269)"
1370,10/2/19 14:00,-0.4737,51.325
1371,10/2/19 15:00,-0.4737,50.974
1372,10/2/19 16:00,-0.4737,49.959
1373,10/2/19 17:00,-0.4737,48.493
1374,10/2/19 18:00,-0.4737,47.019
1375,10/2/19 19:00,-0.4737,45.444
1376,10/2/19 20:00,-0.4737,43.853
1377,10/2/19 21:00,-0.4737,42.386
1378,10/2/19 22:00,-0.4737,40.998
1379,10/2/19 23:00,-0.4737,39.877
1380,10/3/19 0:00,-0.4737,38.842
1381,10/3/19 1:00,-0.4737,38.037
1382,10/3/19 2:00,-0.4737,37.225
1383,10/3/19 3:00,-0.4737,36.554
1384,10/3/19 4:00,-0.4737,35.976
1385,10/3/19 5:00,-0.4737,35.492
1386,10/3/19 6:00,-0.4737,35.055
1387,10/3/19 7:00,-0.4737,34.713
1388,10/3/19 8:00,-0.4737,34.957
1389,10/3/19 9:00,-0.4737,37.513
1390,10/3/19 10:00,-0.4737,41.601
1391,10/3/19 11:00,-0.4737,45.896
1392,10/3/19 12:00,-0.4737,49.471
1393,10/3/19 13:00,-0.4737,51.764
1394,10/3/19 14:00,-0.4737,52.86
1395,10/3/19 15:00,-0.4737,52.817
1396,10/3/19 16:00,-0.4737,52.029
1397,10/3/19 17:00,-0.4737,50.664
1398,10/3/19 18:00,-0.4737,49.294
1399,10/3/19 19:00,-0.4737,47.914
1400,10/3/19 20:00,-0.4737,46.616
1401,10/3/19 21:00,-0.4737,45.444
1402,10/3/19 22:00,-0.4737,44.492
1403,10/3/19 23:00,-0.4737,43.534
1404,10/4/19 0:00,-0.4737,42.616
1405,10/4/19 1:00,-0.4737,41.74
1406,10/4/19 2:00,-0.4737,40.998
1407,10/4/19 3:00,-0.4737,40.626
1408,10/4/19 4:00,-0.4737,40.438
1409,10/4/19 5:00,-0.4737,40.345
1410,10/4/19 6:00,-0.4737,40.251
1411,10/4/19 7:00,-0.4737,40.111
1412,10/4/19 8:00,-0.4737,40.017
1413,10/4/19 9:00,-0.4737,39.924
1414,10/4/19 10:00,-0.4737,40.017
1415,10/4/19 11:00,-0.4737,40.951
1416,10/4/19 12:00,-0.4737,42.478
1417,10/4/19 13:00,-0.4737,44.4
1418,10/4/19 14:00,-0.4737,45.489
1419,10/4/19 15:00,-0.4737,46.076
1420,10/4/19 16:00,-0.4737,45.941
1421,10/4/19 17:00,-0.4737,45.489
1422,10/4/19 18:00,-0.4737,44.764
1423,10/4/19 19:00,-0.4737,43.853
1424,10/4/19 20:00,-0.4737,42.984
1425,10/4/19 21:00,-0.4737,42.156
1426,10/4/19 22:00,-0.4737,41.508
1427,10/4/19 23:00,-0.4737,40.905
1428,10/5/19 0:00,-0.4737,40.345
1429,10/5/19 1:00,-0.4737,39.69
1430,10/5/19 2:00,-0.4737,38.889
1431,10/5/19 3:00,-0.4737,38.084
1432,10/5/19 4:00,-0.4737,37.321
1433,10/5/19 5:00,-0.4737,36.505
1434,10/5/19 6:00,-0.4737,35.782
1435,10/5/19 7:00,-0.4737,35.006
1436,10/5/19 8:00,-0.4737,34.858
1437,10/5/19 9:00,-0.4737,36.939
1438,10/5/19 10:00,-0.4737,40.298
1439,10/5/19 11:00,-0.4737,44.127
1440,10/5/19 12:00,-0.4737,46.974
1441,10/5/19 13:00,-0.4737,48.36
1442,10/5/19 14:00,-0.4737,48.717
1443,10/5/19 15:00,-0.4737,48.36
1444,10/5/19 16:00,-0.4737,47.467
1445,10/5/19 17:00,-0.4737,46.121
1446,10/5/19 18:00,-0.4737,44.764
1447,10/5/19 19:00,-0.4737,43.488
1448,10/5/19 20:00,-0.4737,42.294
1449,10/5/19 21:00,-0.4737,41.277
1450,10/5/19 22:00,-0.4737,40.345
1451,10/5/19 23:00,-0.4737,39.502
1452,10/6/19 0:00,-0.4737,38.748
1453,10/6/19 1:00,-0.4737,38.037
1454,10/6/19 2:00,-0.4737,37.369
1455,10/6/19 3:00,-0.4737,36.842
1456,10/6/19 4:00,-0.4737,36.459
1457,10/6/19 5:00,-0.4737,36.266
1458,10/6/19 6:00,-0.4737,36.072
1459,10/6/19 7:00,-0.4737,35.685
1460,10/6/19 8:00,-0.4737,35.395
1461,10/6/19 9:00,-0.4737,37.609
1462,10/6/19 10:00,-0.4737,41.369
1463,10/6/19 11:00,-0.4737,45.172
1464,10/6/19 12:00,-0.4737,48.049
1465,10/6/19 13:00,-0.4737,49.87
1466,10/6/19 14:00,-0.4737,50.356
1467,10/6/19 15:00,-0.4737,50.002
1468,10/6/19 16:00,-0.4737,48.938
1469,10/6/19 17:00,-0.4737,47.422
1470,10/6/19 18:00,-0.4737,45.941
1471,10/6/19 19:00,-0.4737,44.31
1472,10/6/19 20:00,-0.4737,42.708
1473,10/6/19 21:00,-0.4737,41.184
1474,10/6/19 22:00,-0.4737,39.783
1475,10/6/19 23:00,-0.4737,38.511
1476,10/7/19 0:00,-0.4737,37.369
1477,10/7/19 1:00,-0.4737,36.361
1478,10/7/19 2:00,-0.4737,35.443
1479,10/7/19 3:00,-0.4737,34.615
1480,10/7/19 4:00,-0.4737,33.928
1481,10/7/19 5:00,-0.4737,33.287
1482,10/7/19 6:00,-0.4737,32.79
1483,10/7/19 7:00,-0.4737,32.293
1484,10/7/19 8:00,-0.4737,32.392
1485,10/7/19 9:00,-0.4737,34.81
1486,10/7/19 10:00,-0.4737,39.313
1487,10/7/19 11:00,-0.4737,43.853
1488,10/7/19 12:00,-0.4737,47.602
1489,10/7/19 13:00,-0.4737,49.604
1490,10/7/19 14:00,-0.4737,50.356
1491,10/7/19 15:00,-0.4737,50.18
1492,10/7/19 16:00,-0.4737,49.294
1493,10/7/19 17:00,-0.4737,47.826
1494,10/7/19 18:00,-0.4737,46.301
1495,10/7/19 19:00,-0.4737,44.627
1496,10/7/19 20:00,-0.4737,43.03
1497,10/7/19 21:00,-0.4737,41.463
1498,10/7/19 22:00,-0.4737,40.111
1499,10/7/19 23:00,-0.4737,39.031
1500,10/8/19 0:00,-0.4737,38.226
1501,10/8/19 1:00,-0.4737,37.513
1502,10/8/19 2:00,-0.4737,36.891
1503,10/8/19 3:00,-0.4737,36.313
1504,10/8/19 4:00,-0.4737,35.83
1505,10/8/19 5:00,-0.4737,35.443
1506,10/8/19 6:00,-0.4737,34.907
1507,10/8/19 7:00,-0.4737,34.32
1508,10/8/19 8:00,-0.4737,34.223
1509,10/8/19 9:00,-0.4737,36.747
1510,10/8/19 10:00,-0.4737,40.764
1511,10/8/19 11:00,-0.4737,45.127
1512,10/8/19 12:00,-0.4737,48.493
1513,10/8/19 13:00,-0.4737,50.533
1514,10/8/19 14:00,-0.4737,51.148
1515,10/8/19 15:00,-0.4737,50.886
1516,10/8/19 16:00,-0.4737,49.914
1517,10/8/19 17:00,-0.4737,48.583
1518,10/8/19 18:00,-0.4737,47.199
1519,10/8/19 19:00,-0.4737,45.714
1520,10/8/19 20:00,-0.4737,44.31
1521,10/8/19 21:00,-0.4737,42.984
1522,10/8/19 22:00,-0.4737,41.925
1523,10/8/19 23:00,-0.4737,40.905
1524,10/9/19 0:00,-0.4737,39.924
1525,10/9/19 1:00,-0.4737,39.031
1526,10/9/19 2:00,-0.4737,38.322
1527,10/9/19 3:00,-0.4737,37.798
1528,10/9/19 4:00,-0.4737,37.321
1529,10/9/19 5:00,-0.4737,36.842
1530,10/9/19 6:00,-0.4737,36.459
1531,10/9/19 7:00,-0.4737,35.976
1532,10/9/19 8:00,-0.4737,35.782
1533,10/9/19 9:00,-0.4737,38.084
1534,10/9/19 10:00,-0.4737,41.508
1535,10/9/19 11:00,-0.4737,45.127
1536,10/9/19 12:00,-0.4737,47.959
1537,10/9/19 13:00,-0.4737,49.737
1538,10/9/19 14:00,-0.4737,50.533
1539,10/9/19 15:00,-0.4737,50.135
1540,10/9/19 16:00,-0.4737,49.338
1541,10/9/19 17:00,-0.4737,48.137
1542,10/9/19 18:00,-0.4737,46.886
1543,10/9/19 19:00,-0.4737,45.624
1544,10/9/19 20:00,-0.4737,44.537
1545,10/9/19 21:00,-0.4737,43.624
1546,10/9/19 22:00,-0.4737,42.847
1547,10/9/19 23:00,-0.4737,42.202
1548,10/10/19 0:00,-0.4737,41.554
1549,10/10/19 1:00,-0.4737,40.858
1550,10/10/19 2:00,-0.4737,40.158
1551,10/10/19 3:00,-0.4737,39.502
1552,10/10/19 4:00,-0.4737,38.795
1553,10/10/19 5:00,-0.4737,38.226
1554,10/10/19 6:00,-0.4737,37.893
1555,10/10/19 7:00,-0.4737,37.798
1556,10/10/19 8:00,-0.4737,37.751
1557,10/10/19 9:00,-0.4737,37.798
1558,10/10/19 10:00,-0.4737,37.846
1559,10/10/19 11:00,-0.4737,37.893
1560,10/10/19 12:00,-0.4737,37.989
1561,10/10/19 13:00,-0.4737,38.084
1562,10/10/19 14:00,-0.4737,38.131
1563,10/10/19 15:00,-0.4737,38.179
1564,10/10/19 16:00,-0.4737,38.084
1565,10/10/19 17:00,-0.4737,38.037
1566,10/10/19 18:00,-0.4737,37.942
1567,10/10/19 19:00,-0.4737,37.751
1568,10/10/19 20:00,-0.4737,37.513
1569,10/10/19 21:00,-0.4737,37.225
1570,10/10/19 22:00,-0.4737,36.747
1571,10/10/19 23:00,-0.4737,36.361
1572,10/11/19 0:00,-0.4737,35.928
1573,10/11/19 1:00,-0.4737,35.541
1574,10/11/19 2:00,-0.4737,35.103
1575,10/11/19 3:00,-0.4737,34.713
1576,10/11/19 4:00,-0.4737,34.32
1577,10/11/19 5:00,-0.4737,33.928
1578,10/11/19 6:00,-0.4737,33.534
1579,10/11/19 7:00,-0.4737,33.188
1580,10/11/19 8:00,-0.4737,32.841
1581,10/11/19 9:00,-0.4737,33.039
1582,10/11/19 10:00,-0.4737,33.336
1583,10/11/19 11:00,-0.4737,33.831
1584,10/11/19 12:00,-0.4737,34.419
1585,10/11/19 13:00,-0.4737,35.2
1586,10/11/19 14:00,-0.4737,36.217
1587,10/11/19 15:00,-0.4737,36.891
1588,10/11/19 16:00,-0.4737,37.035
1589,10/11/19 17:00,-0.4737,36.747
1590,10/11/19 18:00,-0.4737,36.217
1591,10/11/19 19:00,-0.4737,35.638
1592,10/11/19 20:00,-0.4737,35.103
1593,10/11/19 21:00,-0.4737,34.615
1594,10/11/19 22:00,-0.4737,34.075
1595,10/11/19 23:00,-0.4737,33.584
1596,10/12/19 0:00,-0.4737,33.138
1597,10/12/19 1:00,-0.4737,32.691
1598,10/12/19 2:00,-0.4737,32.243
1599,10/12/19 3:00,-0.4737,31.892
1600,10/12/19 4:00,-0.4737,31.541
1601,10/12/19 5:00,-0.4737,31.188
1602,10/12/19 6:00,-0.4737,30.783
1603,10/12/19 7:00,-0.4737,30.429
1604,10/12/19 8:00,-0.4737,30.072
1605,10/12/19 9:00,-0.4737,30.682
1606,10/12/19 10:00,-0.4737,31.743
1607,10/12/19 11:00,-0.4737,33.534
1608,10/12/19 12:00,-0.4737,36.266
